topicId,rootId,wordId,type,group,title,question,answers,correctAnswer,explanation,audio_script,image_description,wordGroup,level,order
t-hsk1-anuong,r-mian,w-mianbao2,C2,C,"{""vi"": ""Chọn câu đúng"", ""en"": ""Choose correct sentence""}","{""vi"": ""Chọn câu đúng:""}","{""vi"": [""A. 他每天早上都吃面包。\nTā měitiān zǎoshang dōu chī miànbāo."", ""B. 他吃面包每天早上都。\nTā chī miànbāo měitiān zǎoshang dōu.""]}","{""vi"": ""A""}","{""vi"": ""Câu đúng:\n他每天早上都吃面包。\nTā měitiān zǎoshang dōu chī miànbāo.\nDịch: Anh ấy sáng nào cũng ăn bánh mì.\n\nCâu sai:\n他吃面包每天早上都。\nTā chī miànbāo měitiān zǎoshang dōu.\nLý do: Sai trật tự từ — trạng ngữ \""每天早上\"" phải đứng sau chủ ngữ \""他\"", không được đặt sau động từ.""}",,,[],HSK1,3638
t-hsk1-anuong,r-mian,w-mianbao2,C3,C,"{""vi"": ""Đúng/Sai cách dùng"", ""en"": ""True/False usage""}","{""vi"": ""Phán đoán đúng sai:\n我每天早上都喝面包。\nWǒ měitiān zǎoshang dōu hē miànbāo.""}","{""vi"": [""A. Đúng"", ""B. Sai""]}","{""vi"": ""B""}","{""vi"": ""Nguyên nhân sai: \""喝\"" (uống) không thể kết hợp với \""面包\"" (bánh mì). Động từ đúng phải là \""吃\"".\n\nCâu đúng:\n我每天早上都吃面包。\nWǒ měitiān zǎoshang dōu chī miànbāo.\nDịch: Sáng nào tôi cũng ăn bánh mì.""}",,,[],HSK1,3639
t-hsk1-anuong,r-mian,w-mianbao2,C4,C,"{""vi"": ""Điền trống — hội thoại"", ""en"": ""Fill blank — dialogue""}","{""vi"": ""Điền từ vào chỗ trống:\nA: 你好，有___吗？\nNǐ hǎo, yǒu miànbāo ma?\nB: 有，你要几个？\nYǒu, nǐ yào jǐ gè?""}","{""vi"": [""A. 面包 [miànbāo]"", ""B. 早饭 [zǎofàn]"", ""C. 米饭 [mǐfàn]"", ""D. 牛奶 [niúnǎi]""]}","{""vi"": ""A""}","{""vi"": ""A: 你好，有面包吗？\nB: 有，你要几个？\nNǐ hǎo, yǒu miànbāo ma?\nYǒu, nǐ yào jǐ gè?\n\nDịch:\nA: Chào bạn, có bánh mì không?\nB: Có, bạn muốn mấy cái?""}",,,[],HSK1,3640
t-hsk1-anuong,r-mian,w-mianbao2,D1,D,"{""vi"": ""Cho gốc ghép từ"", ""en"": ""Root + component matching""}","{""vi"": ""Chọn đáp án phù hợp để tạo từ có nghĩa \""bánh mì\"":\n面 + ___ = bánh mì\nmiàn""}","{""vi"": [""A. 面+条 [miàntiáo]"", ""B. 面+包 [miànbāo]"", ""C. 面+水 [miànshuǐ]"", ""D. 面+菜 [miàncài]""]}","{""vi"": ""B""}","{""vi"": ""面包 [miànbāo]: bánh mì""}",,,[],HSK1,3641
t-hsk1-anuong,r-mian,w-miantiao,A1,A,"{""vi"": ""Nhìn chữ Hán → Chọn nghĩa"", ""en"": ""See Hanzi → Choose meaning""}","{""vi"": ""Chọn nghĩa đúng của từ sau:\n面条 [miàntiáo]"", ""en"": """"}","{""vi"": ""A. bánh mì\nB. cơm\nC. mì sợi\nD. bánh bao"", ""en"": """"}","{""vi"": ""C"", ""en"": """"}","{""vi"": ""面条 [miàntiáo]: mì sợi"", ""en"": """"}",,,[],HSK1,3642
t-hsk1-anuong,r-mian,w-miantiao,A2,A,"{""vi"": ""Nghe audio → Chọn từ"", ""en"": ""Listen → Choose word""}","{""vi"": ""Nghe audio và chọn đáp án đúng:\nmiàntiáo"", ""en"": """"}","{""vi"": ""A. 面条 [miàntiáo]\nB. 面包 [miànbāo]\nC. 包子 [bāozi]\nD. 米饭 [mǐfàn]"", ""en"": """"}","{""vi"": ""A"", ""en"": """"}","{""vi"": ""面条 [miàntiáo]: mì sợi"", ""en"": """"}",面条,,[],HSK1,3643
t-hsk1-anuong,r-mian,w-miantiao,A3,A,"{""vi"": ""Đúng/Sai nghĩa"", ""en"": ""True/False meaning""}","{""vi"": ""Phán đoán đúng sai:\n面条 [miàntiáo] = mì sợi"", ""en"": """"}","{""vi"": ""A. Đúng\nB. Sai"", ""en"": """"}","{""vi"": ""A"", ""en"": """"}","{""vi"": ""面条 [miàntiáo]: mì sợi"", ""en"": """"}",,,[],HSK1,3644
t-hsk1-anuong,r-mian,w-miantiao,A4,A,"{""vi"": ""Nhìn chữ Hán → Chọn pinyin + nghĩa"", ""en"": ""See Hanzi → Choose pinyin + meaning""}","{""vi"": ""Chọn phiên âm và nghĩa của từ:\n面条"", ""en"": """"}","{""vi"": ""A. [miànbāo] - bánh mì\nB. [miàntiáo] - mì sợi\nC. [bāozi] - bánh bao\nD. [mǐfàn] - cơm"", ""en"": """"}","{""vi"": ""B"", ""en"": """"}","{""vi"": ""面条 [miàntiáo]: mì sợi"", ""en"": """"}",,,[],HSK1,3645
t-hsk1-anuong,r-mian,w-miantiao,B1,B,"{""vi"": ""Nhìn nghĩa → Chọn chữ Hán"", ""en"": ""See meaning → Choose Hanzi""}","{""vi"": ""Chọn \""mì sợi\"":"", ""en"": """"}","{""vi"": ""A. 牛奶 [niúnǎi]\nB. 水果 [shuǐguǒ]\nC. 鸡蛋 [jīdàn]\nD. 面条 [miàntiáo]"", ""en"": """"}","{""vi"": ""D"", ""en"": """"}","{""vi"": ""面条 [miàntiáo]: mì sợi"", ""en"": """"}",,,[],HSK1,3646
t-hsk1-anuong,r-mian,w-miantiao,B2,B,"{""vi"": ""Nhìn ảnh → Chọn từ"", ""en"": ""See image → Choose word""}","{""vi"": ""Xem hình và chọn từ phù hợp:"", ""en"": """"}","{""vi"": ""A. 茶 [chá]\nB. 面条 [miàntiáo]\nC. 水果 [shuǐguǒ]\nD. 米饭 [mǐfàn]"", ""en"": """"}","{""vi"": ""B"", ""en"": """"}","{""vi"": ""面条 [miàntiáo]: mì sợi"", ""en"": """"}",,A bowl of noodles on a table,[],HSK1,3647
t-hsk1-anuong,r-mian,w-miantiao,B3,B,"{""vi"": ""Đọc nghĩa → Gõ chữ Hán"", ""en"": ""Read meaning → Type Hanzi""}","{""vi"": ""Nhập chữ Hán của:\nmì sợi"", ""en"": """"}",None,"{""vi"": ""面条"", ""en"": """"}","{""vi"": ""面条 [miàntiáo]: mì sợi"", ""en"": """"}",,,[],HSK1,3648
t-hsk1-anuong,r-mian,w-miantiao,C1,C,"{""vi"": ""Điền trống — câu đơn"", ""en"": ""Fill blank — single sentence""}","{""vi"": ""Điền từ vào chỗ trống:\n我想吃一碗热___。\nWǒ xiǎng chī yī wǎn rè ___。""}","{""vi"": [""A. 面包 [miànbāo]"", ""B. 面条 [miàntiáo]"", ""C. 包子 [bāozi]"", ""D. 饭店 [fàndiàn]""]}","{""vi"": ""B""}","{""vi"": ""我想吃一碗热面条。\nWǒ xiǎng chī yī wǎn rè miàntiáo。\nDịch: Tôi muốn ăn một bát mì sợi nóng.""}",,,[],HSK1,3649
t-hsk1-anuong,r-mian,w-miantiao,C2,C,"{""vi"": ""Chọn câu đúng"", ""en"": ""Choose correct sentence""}","{""vi"": ""Chọn câu đúng:"", ""en"": """"}","{""vi"": ""A. 我爱吃面条。\nWǒ ài chī miàntiáo.\nB. 面条我爱吃。\nMiàntiáo wǒ ài chī."", ""en"": """"}","{""vi"": ""A"", ""en"": """"}","{""vi"": ""Câu đúng:\n我爱吃面条。\nWǒ ài chī miàntiáo.\nDịch: Tôi thích ăn mì.\n\nCâu sai:\n面条我爱吃。\nMiàntiáo wǒ ài chī.\nLý do: Sai trật tự từ — tân ngữ \""miàntiáo\"" đứng trước chủ ngữ \""wǒ\"" tạo cấu trúc nhấn mạnh không phù hợp trong câu trần thuật thông thường."", ""en"": """"}",,,[],HSK1,3650
t-hsk1-anuong,r-mian,w-miantiao,C3,C,"{""vi"": ""Đúng/Sai cách dùng"", ""en"": ""True/False usage""}","{""vi"": ""Phán đoán đúng sai:\n这碗面条很好吃。\nZhè wǎn miàntiáo hěn hǎochī."", ""en"": """"}","{""vi"": ""A. Đúng\nB. Sai"", ""en"": """"}","{""vi"": ""A"", ""en"": """"}","{""vi"": ""这碗面条很好吃。\nZhè wǎn miàntiáo hěn hǎochī.\nDịch: Tô mì này rất ngon."", ""en"": """"}",,,[],HSK1,3651
t-hsk1-anuong,r-mian,w-miantiao,C4,C,"{""vi"": ""Điền trống — hội thoại"", ""en"": ""Fill blank — dialogue""}","{""vi"": ""Điền từ vào chỗ trống:\nA: 你好，你吃什么？\nNǐ hǎo, nǐ chī shénme?\nB: 我要一碗___。\nWǒ yào yī wǎn ___。""}","{""vi"": [""A. 商店 [shāngdiàn]"", ""B. 面条 [miàntiáo]"", ""C. 饭店 [fàndiàn]"", ""D. 午饭 [wǔfàn]""]}","{""vi"": ""B""}","{""vi"": ""A: 你好，你吃什么？\nB: 我要一碗面条。\nNǐ hǎo, nǐ chī shénme?\nWǒ yào yī wǎn miàntiáo。\n\nDịch:\nA: Chào bạn, bạn ăn gì?\nB: Tôi muốn một bát mì sợi.""}",,,[],HSK1,3652
t-hsk1-anuong,r-mian,w-miantiao,D1,D,"{""vi"": ""Cho gốc ghép từ"", ""en"": ""Root + component matching""}","{""vi"": ""Chọn đáp án phù hợp để tạo từ có nghĩa \""mì sợi\"":\n面 + ___ = mì sợi\nmiàn"", ""en"": """"}","{""vi"": ""A. 面+粉 [miànfěn]\nB. 面+条 [miàntiáo]\nC. 面+饭 [miànfàn]\nD. 面+包 [miànbāo]"", ""en"": """"}","{""vi"": ""B"", ""en"": """"}","{""vi"": ""面条 [miàntiáo]: mì sợi"", ""en"": """"}",,,[],HSK1,3653
t-hsk1-thoigian,r-ming,w-mingtian,A1,A,"{""vi"": ""Nhìn chữ Hán → Chọn nghĩa"", ""en"": ""See Hanzi → Choose meaning""}","{""vi"": ""Chọn nghĩa đúng của từ sau:\n明天 [míngtiān]""}","{""vi"": [""A. hôm nay"", ""B. ngày mai"", ""C. năm sau"", ""D. năm ngoái""]}","{""vi"": ""B""}","{""vi"": ""明天 [míngtiān]: ngày mai""}",,,[],HSK1,3654
t-hsk1-thoigian,r-ming,w-mingtian,A2,A,"{""vi"": ""Nghe audio → Chọn từ"", ""en"": ""Listen → Choose word""}","{""vi"": ""Nghe audio và chọn đáp án đúng:\nmíngtiān""}","{""vi"": [""A. 明年 [míngnián]"", ""B. 今天 [jīntiān]"", ""C. 明天 [míngtiān]"", ""D. 去年 [qùnián]""]}","{""vi"": ""C""}","{""vi"": ""明天 [míngtiān]: ngày mai""}",明天,,[],HSK1,3655
t-hsk1-thoigian,r-ming,w-mingtian,A3,A,"{""vi"": ""Đúng/Sai nghĩa"", ""en"": ""True/False meaning""}","{""vi"": ""Phán đoán đúng sai:\n明天 [míngtiān] = năm sau""}","{""vi"": [""A. Đúng"", ""B. Sai""]}","{""vi"": ""B""}","{""vi"": ""明天 [míngtiān]: ngày mai""}",,,[],HSK1,3656
t-hsk1-thoigian,r-ming,w-mingtian,A4,A,"{""vi"": ""Nhìn chữ Hán → Chọn pinyin + nghĩa"", ""en"": ""See Hanzi → Choose pinyin + meaning""}","{""vi"": ""Chọn phiên âm và nghĩa của từ:\n明天""}","{""vi"": [""A. [míngnián] - năm sau"", ""B. [qùnián] - năm ngoái"", ""C. [jīntiān] - hôm nay"", ""D. [míngtiān] - ngày mai""]}","{""vi"": ""D""}","{""vi"": ""明天 [míngtiān]: ngày mai""}",,,[],HSK1,3657
t-hsk1-thoigian,r-ming,w-mingtian,B1,B,"{""vi"": ""Nhìn nghĩa → Chọn chữ Hán"", ""en"": ""See meaning → Choose Hanzi""}","{""vi"": ""Chọn \""ngày mai\"":""}","{""vi"": [""A. 明天 [míngtiān]"", ""B. 明年 [míngnián]"", ""C. 半年 [bànnián]"", ""D. 上次 [shàngcì]""]}","{""vi"": ""A""}","{""vi"": ""明天 [míngtiān]: ngày mai""}",,,[],HSK1,3658
t-hsk1-thoigian,r-ming,w-mingtian,B2,B,"{""vi"": ""Nhìn ảnh → Chọn từ"", ""en"": ""See image → Choose word""}",None,None,"{""vi"": ""明天""}","{""vi"": ""明天 [míngtiān]: ngày mai""}",,None,[],HSK1,3659
t-hsk1-thoigian,r-ming,w-mingtian,B3,B,"{""vi"": ""Đọc nghĩa → Gõ chữ Hán"", ""en"": ""Read meaning → Type Hanzi""}","{""vi"": ""Nhập chữ Hán của:\nngày mai""}",None,"{""vi"": ""明天""}","{""vi"": ""明天 [míngtiān]: ngày mai""}",,,[],HSK1,3660
t-hsk1-thoigian,r-ming,w-mingtian,C1,C,"{""vi"": ""Điền trống — câu đơn"", ""en"": ""Fill blank — single sentence""}","{""vi"": ""Điền từ vào chỗ trống:\n现在八点了，我们___七点见面吧。\nXiànzài bā diǎn le, wǒmen ___ qī diǎn jiànmiàn ba.""}","{""vi"": [""A. 去年 [qùnián]"", ""B. 一半 [yībàn]"", ""C. 明天 [míngtiān]"", ""D. 半年 [bànnián]""]}","{""vi"": ""C""}","{""vi"": ""现在八点了，我们明天七点见面吧。\nXiànzài bā diǎn le, wǒmen míngtiān qī diǎn jiànmiàn ba.\nDịch: Bây giờ 8 giờ rồi, ngày mai chúng ta gặp nhau lúc 7 giờ nhé.""}",,,[],HSK1,3661
t-hsk1-thoigian,r-ming,w-mingtian,C2,C,"{""vi"": ""Chọn câu đúng"", ""en"": ""Choose correct sentence""}","{""vi"": ""Chọn câu đúng:""}","{""vi"": [""A. 昨天很冷，明天就热了。\nZuótiān hěn lěng, míngtiān jiù rè le."", ""B. 昨天很冷，明天有热了。\nZuótiān hěn lěng, míngtiān yǒu rè le.""]}","{""vi"": ""A""}","{""vi"": ""Câu đúng:\n昨天很冷，明天就热了。\nZuótiān hěn lěng, míngtiān jiù rè le.\nDịch: Hôm qua trời lạnh, ngày mai (sẽ) nóng.\n\nCâu sai:\n昨天很冷，明天有热了。\nZuótiān hěn lěng, míngtiān yǒu rè le.\nLý do: Dùng sai động từ \""有\"" với tính từ; để diễn tả thời tiết thay đổi, dùng \""就 + tính từ + 了\"", không dùng \""有\"".""}",,,[],HSK1,3662
t-hsk1-thoigian,r-ming,w-mingtian,C3,C,"{""vi"": ""Đúng/Sai cách dùng"", ""en"": ""True/False usage""}","{""vi"": ""Phán đoán đúng sai:\n我明天去公司上班。\nWǒ míngtiān qù gōngsī shàngbān.""}","{""vi"": [""A. Đúng"", ""B. Sai""]}","{""vi"": ""A""}","{""vi"": ""我明天去公司上班。\nWǒ míngtiān qù gōngsī shàngbān.\nDịch: Ngày mai tôi đi làm ở công ty.""}",,,[],HSK1,3663
t-hsk1-thoigian,r-ming,w-mingtian,C4,C,"{""vi"": ""Điền trống — hội thoại"", ""en"": ""Fill blank — dialogue""}","{""vi"": ""Điền từ vào chỗ trống:\nA: 你明天去超市吗？\nNǐ míngtiān qù chāoshì ma?\nB: 对，我___去。\nDuì, wǒ ___ qù.""}","{""vi"": [""A. 今天 [jīntiān]"", ""B. 上次 [shàngcì]"", ""C. 一半 [yībàn]"", ""D. 明天 [míngtiān]""]}","{""vi"": ""D""}","{""vi"": ""A: 你明天去超市吗？\nB: 对，我明天去。\nNǐ míngtiān qù chāoshì ma?\nDuì, wǒ míngtiān qù.\n\nDịch:\nA: Ngày mai bạn đi siêu thị không?\nB: Có, ngày mai tôi đi.""}",,,[],HSK1,3664
t-hsk1-thoigian,r-ming,w-mingtian,D1,D,"{""vi"": ""Cho gốc ghép từ"", ""en"": ""Root + component matching""}","{""vi"": ""Chọn đáp án phù hợp để tạo từ có nghĩa \""ngày mai\"":\n明 + ___ = ngày mai\nmíng""}","{""vi"": [""A. 明+年 [míngnián]"", ""B. 明+天 [míngtiān]"", ""C. 明+半 [míngbàn]"", ""D. 明+上 [míngshàng]""]}","{""vi"": ""B""}","{""vi"": ""明天 [míngtiān]: ngày mai""}",,,[],HSK1,3665
t-hsk1-thoigian,r-ming,w-mingnian,A1,A,"{""vi"": ""Nhìn chữ Hán → Chọn nghĩa"", ""en"": ""See Hanzi → Choose meaning""}","{""vi"": ""Chọn nghĩa đúng của từ sau:\n明年 [míngnián]""}","{""vi"": [""A. năm ngoái"", ""B. năm nay"", ""C. năm sau, năm tới"", ""D. nửa năm""]}","{""vi"": ""C""}","{""vi"": ""明年 [míngnián]: năm sau, năm tới""}",,,[],HSK1,3666
t-hsk1-thoigian,r-ming,w-mingnian,A2,A,"{""vi"": ""Nghe audio → Chọn từ"", ""en"": ""Listen → Choose word""}","{""vi"": ""Nghe audio và chọn đáp án đúng:\nmíngnián""}","{""vi"": [""A. 明天 [míngtiān]"", ""B. 今年 [jīnnián]"", ""C. 明年 [míngnián]"", ""D. 去年 [qùnián]""]}","{""vi"": ""C""}","{""vi"": ""明年 [míngnián]: năm sau, năm tới""}",明年,,[],HSK1,3667
t-hsk1-thoigian,r-ming,w-mingnian,A3,A,"{""vi"": ""Đúng/Sai nghĩa"", ""en"": ""True/False meaning""}","{""vi"": ""Phán đoán đúng sai:\n明年 [míngnián] = năm sau, năm tới""}","{""vi"": [""A. Đúng"", ""B. Sai""]}","{""vi"": ""A""}","{""vi"": ""明年 [míngnián]: năm sau, năm tới""}",,,[],HSK1,3668
t-hsk1-thoigian,r-ming,w-mingnian,A4,A,"{""vi"": ""Nhìn chữ Hán → Chọn pinyin + nghĩa"", ""en"": ""See Hanzi → Choose pinyin + meaning""}","{""vi"": ""Chọn phiên âm và nghĩa của từ:\n明年""}","{""vi"": [""A. [jīnnián] - năm nay"", ""B. [qùnián] - năm ngoái"", ""C. [míngnián] - năm sau, năm tới"", ""D. [bànnián] - nửa năm""]}","{""vi"": ""C""}","{""vi"": ""明年 [míngnián]: năm sau, năm tới""}",,,[],HSK1,3669
t-hsk1-thoigian,r-ming,w-mingnian,B1,B,"{""vi"": ""Nhìn nghĩa → Chọn chữ Hán"", ""en"": ""See meaning → Choose Hanzi""}","{""vi"": ""Chọn \""năm sau, năm tới\"":""}","{""vi"": [""A. 今年 [jīnnián]"", ""B. 明天 [míngtiān]"", ""C. 半年 [bànnián]"", ""D. 明年 [míngnián]""]}","{""vi"": ""D""}","{""vi"": ""明年 [míngnián]: năm sau, năm tới""}",,,[],HSK1,3670
t-hsk1-thoigian,r-ming,w-mingnian,B2,B,"{""vi"": ""Nhìn ảnh → Chọn từ"", ""en"": ""See image → Choose word""}",None,None,None,None,,None,[],HSK1,3671
t-hsk1-thoigian,r-ming,w-mingnian,B3,B,"{""vi"": ""Đọc nghĩa → Gõ chữ Hán"", ""en"": ""Read meaning → Type Hanzi""}","{""vi"": ""Nhập chữ Hán của:\nnăm sau, năm tới""}",None,"{""vi"": ""明年""}","{""vi"": ""明年 [míngnián]: năm sau, năm tới""}",,,[],HSK1,3672
t-hsk1-thoigian,r-ming,w-mingnian,C1,C,"{""vi"": ""Điền trống — câu đơn"", ""en"": ""Fill blank — single sentence""}","{""vi"": ""Điền từ vào chỗ trống:\n我今年十五岁，_____ 就十六岁了。\nWǒ jīnnián shíwǔ suì, _____ jiù shíliù suì le."", ""en"": """"}","{""vi"": [""A. 今天 [jīntiān]"", ""B. 明年 [míngnián]"", ""C. 半年 [bànnián]"", ""D. 昨天 [zuótiān]""], ""en"": []}","{""vi"": ""B"", ""en"": """"}","{""vi"": ""我今年十五岁，明年就十六岁了。\nWǒ jīnnián shíwǔ suì, míngnián jiù shíliù suì le.\nDịch: Năm nay tôi mười lăm tuổi, năm sau sẽ mười sáu tuổi."", ""en"": """"}",,,[],HSK1,3673
t-hsk1-thoigian,r-ming,w-mingnian,C2,C,"{""vi"": ""Chọn câu đúng"", ""en"": ""Choose correct sentence""}","{""vi"": ""Chọn câu đúng:""}","{""vi"": [""A. 他明年要来河内。\nTā míngnián yào lái Hénèi."", ""B. 他来明年要河内。\nTā lái míngnián yào Hénèi.""]}","{""vi"": ""A""}","{""vi"": ""Câu đúng:\n他明年要来河内。\nTā míngnián yào lái Hénèi.\nDịch: Năm sau anh ấy muốn đến Hà Nội.\n\nCâu sai:\n他来明年要河内。\nTā lái míngnián yào Hénèi.\nLý do: Sai trật tự từ — trạng ngữ chỉ thời gian \""明年\"" phải đứng sau chủ ngữ \""他\"", không được đặt sau động từ.""}",,,[],HSK1,3674
t-hsk1-thoigian,r-ming,w-mingnian,C3,C,"{""vi"": ""Đúng/Sai cách dùng"", ""en"": ""True/False usage""}","{""vi"": ""Phán đoán đúng sai:\n现在我在学中文，明年我要去中国留学。\nXiànzài wǒ zài xué zhōngwén, míngnián wǒ yào qù zhōngguó liúxué.""}","{""vi"": [""A. Đúng"", ""B. Sai""]}","{""vi"": ""A""}","{""vi"": ""现在我在学中文，明年我要去中国留学。\nXiànzài wǒ zài xué zhōngwén, míngnián wǒ yào qù zhōngguó liúxué.\nDịch: Hiện tại tôi đang học tiếng Trung, năm sau tôi muốn đi du học Trung Quốc.""}",,,[],HSK1,3675
t-hsk1-thoigian,r-ming,w-mingnian,C4,C,"{""vi"": ""Điền trống — hội thoại"", ""en"": ""Fill blank — dialogue""}","{""vi"": ""Điền từ vào chỗ trống:\nA: 你今年去中国还是 _____ 去？\nNǐ jīnnián qù zhōngguó háishì _____ qù?\nB: 我明年去中国。\nWǒ míngnián qù zhōngguó."", ""en"": """"}","{""vi"": [""A. 今天 [jīntiān]"", ""B. 明年 [míngnián]"", ""C. 早上 [zǎoshang]"", ""D. 晚上 [wǎnshang]""], ""en"": []}","{""vi"": ""B"", ""en"": """"}","{""vi"": ""A: 你今年去中国还是明年去？\nB: 我明年去中国。\nNǐ jīnnián qù zhōngguó háishì míngnián qù?\nWǒ míngnián qù zhōngguó.\n\nDịch:\nA: Năm nay bạn đi Trung Quốc hay năm sau đi?\nB: Tôi năm sau đi Trung Quốc."", ""en"": """"}",,,[],HSK1,3676
t-hsk1-thoigian,r-ming,w-mingnian,D1,D,"{""vi"": ""Cho gốc ghép từ"", ""en"": ""Root + component matching""}","{""vi"": ""Chọn đáp án phù hợp để tạo từ có nghĩa \""năm sau, năm tới\"":\n明 + ___ = năm sau, năm tới\nmíng""}","{""vi"": [""A. 明+年 [míngnián]"", ""B. 明+天 [míngtiān]"", ""C. 明+月 [míngyuè]"", ""D. 明+日 [míngrì]""]}","{""vi"": ""A""}","{""vi"": ""明年 [míngnián]: năm sau, năm tới""}",,,[],HSK1,3677
t-hsk1-diadiem,r-na,w-nage3,A1,A,"{""vi"": ""Nhìn chữ Hán → Chọn nghĩa"", ""en"": ""See Hanzi → Choose meaning""}","{""vi"": ""Chọn nghĩa đúng của từ sau:\n那个 [nàge]""}","{""vi"": [""A. bên kia, bên đó"", ""B. cái kia; người kia; đó"", ""C. những…ấy, những"", ""D. ở đó, nơi đó""]}","{""vi"": ""B""}","{""vi"": ""那个 [nàge]: cái kia; người kia; đó""}",,,[],HSK1,3678
t-hsk1-diadiem,r-na,w-nage3,A2,A,"{""vi"": ""Nghe audio → Chọn từ"", ""en"": ""Listen → Choose word""}","{""vi"": ""Nghe audio và chọn đáp án đúng:\nnàge""}","{""vi"": [""A. 那些 [nàxiē]"", ""B. 那个 [nàge]"", ""C. 这里 [zhèlǐ]"", ""D. 那里 [nàlǐ]""]}","{""vi"": ""B""}","{""vi"": ""那个 [nàge]: cái kia; người kia; đó""}",那个,,[],HSK1,3679
t-hsk1-diadiem,r-na,w-nage3,A3,A,"{""vi"": ""Đúng/Sai nghĩa"", ""en"": ""True/False meaning""}","{""vi"": ""Phán đoán đúng sai:\n那个 [nàge] = cái kia; người kia; đó""}","{""vi"": [""A. Đúng"", ""B. Sai""]}","{""vi"": ""A""}","{""vi"": ""那个 [nàge]: cái kia; người kia; đó""}",,,[],HSK1,3680
t-hsk1-diadiem,r-na,w-nage3,A4,A,"{""vi"": ""Nhìn chữ Hán → Chọn pinyin + nghĩa"", ""en"": ""See Hanzi → Choose pinyin + meaning""}","{""vi"": ""Chọn phiên âm và nghĩa của từ:\n那个""}","{""vi"": [""A. [nàxiē] - những…ấy, những"", ""B. [nàge] - cái kia; người kia; đó"", ""C. [nàr] - ở đó, nơi đó"", ""D. [nàbian] - bên kia, bên đó""]}","{""vi"": ""B""}","{""vi"": ""那个 [nàge]: cái kia; người kia; đó""}",,,[],HSK1,3681
t-hsk1-diadiem,r-na,w-nage3,B1,B,"{""vi"": ""Nhìn nghĩa → Chọn chữ Hán"", ""en"": ""See meaning → Choose Hanzi""}","{""vi"": ""Chọn \""cái kia; người kia; đó\"":""}","{""vi"": [""A. 那些 [nàxiē]"", ""B. 那个 [nàge]"", ""C. 那儿 [nàr]"", ""D. 那边 [nàbian]""]}","{""vi"": ""B""}","{""vi"": ""那个 [nàge]: cái kia; người kia; đó""}",,,[],HSK1,3682
